name;jaltimpact-runtime;jaltimpact-result;afaminisat-runtime;afaminisat-result;afaminisat-nt-runtime;afaminisat-nt-result;bisim-runtime;bisim-result;abc-runtime;abc-result
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N20;7.28; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N21;5.89; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N22;6.14; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N23;6.1; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N24;2.75; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N25;5.22; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N26;5.38; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N27;5.07; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N28;5.08; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N29;6.2; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N3;6.21; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N30;7.23; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N31;5.38; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N32;5.73; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N33;5.78; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N34;6.06; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N35;5.2; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N36;5.7; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N37;6.46; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N38;5.59; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N39;7.29; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N4;14.97; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N40;5.94; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N41;6.3; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N42;5.62; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N43;7.27; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N44;6.92; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N45;5.14; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N46;5.18; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N47;7.49; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N48;5.88; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N49;5.33; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N5;6.28; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N50;2.37; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N6;5.52; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N7;6.43; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N8;5.49; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/30/N9;7.33; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N1;6.18; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N10;6.09; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N11;5.83; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N12;5.04; EMPTY;TO;TO;TO;TO;TO;TO;0.07; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N13;6.01; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N14;9.29; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N15;3.84; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N16;4.02; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N17;16.89; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N18;7.12; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N19;7.28; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N2;6.67; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N20;8.46; EMPTY;TO;TO;TO;TO;TO;TO;0.16; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N21;4.37; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N22;6.73; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N23;5.52; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N24;6.58; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N25;6.29; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N26;6.22; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N27;4.93; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N28;5.91; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N29;5.89; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N3;16.38; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N30;5.88; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N31;5.79; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N32;6.52; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N33;6.75; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N34;5.35; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N35;5.59; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N36;7.13; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N37;6.2; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N38;6.75; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N39;7.25; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N4;6.66; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N40;5.79; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N41;2.84; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N42;4.18; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N43;9.08; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N44;5.65; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N45;7.06; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N46;6.54; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N47;12.23; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N48;5.57; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N49;6.85; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N5;6.74; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N50;7.02; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N6;7.26; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N7;6.28; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N8;9.17; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/40/N9;4.85; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N1;14.57; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N10;7.05; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N11;9.96; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N12;5.13; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N13;6.42; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N14;6.97; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N15;8.96; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N16;5.43; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N17;8.29; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N18;6.83; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N19;7.13; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N2;5.44; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N20;6.78; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N21;6.43; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N22;7.3; EMPTY;TO;TO;TO;TO;TO;TO;0.16; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N23;6.2; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N24;7.34; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N25;7.94; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N26;6.22; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N27;7.24; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N28;6.67; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N29;3.21; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N3;6.95; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N30;6.73; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N31;7.57; EMPTY;TO;TO;TO;TO;TO;TO;0.16; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N32;6.71; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N33;8.01; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N34;6.31; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N35;6.7; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N36;6.62; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N37;5.55; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N38;10.35; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N39;6.35; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N4;7.28; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N40;6.29; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N41;6.38; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N42;6.53; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N43;3.06; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N44;5.97; EMPTY;TO;TO;TO;TO;TO;TO;0.07; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N45;6.41; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N46;6.32; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N47;5.5; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N48;14.86; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N49;6.9; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N5;5.32; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N50;6.42; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N6;6.45; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N7;5.44; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N8;6.33; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/50/N9;6.24; EMPTY;TO;TO;TO;TO;TO;TO;0.07; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N1;6.61; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N10;7.47; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N11;8.47; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N12;11.52; EMPTY;TO;TO;TO;TO;TO;TO;0.15; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N13;8.64; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N14;7.7; EMPTY;TO;TO;TO;TO;TO;TO;0.09; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N15;6.52; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N16;4.68; EMPTY;TO;TO;TO;TO;TO;TO;0.08; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N17;7.24; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N18;12.25; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N19;7.02; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N2;5.04; EMPTY;TO;TO;TO;TO;TO;TO;0.13; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N20;8.35; EMPTY;TO;TO;TO;TO;TO;TO;0.1; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N21;8.18; EMPTY;TO;TO;TO;TO;TO;TO;0.16; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N22;7.78; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N23;6.97; EMPTY;TO;TO;TO;TO;TO;TO;0.12; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N24;7.15; EMPTY;TO;TO;TO;TO;TO;TO;0.11; EMPTY
/home1/debian/bench/ltl_afa/created_ltl/LTLf-specific/LTLfRandomConjunction/C100/60/N25;6.89; EMPTY;TO;TO;TO;TO;TO;TO;0.14; EMPTY
